sub	session	blocknum	trial	letterset	load	letter	resp	acc	RT	stim
34	1	3	17	J  T  F  E  Q	H	e	0	Miss	0	S
34	1	3	18	J  T  F  E  Q	H	m	2	Correct	596	S
34	1	3	19	J  T  F  E  Q	H	q	1	Correct	545	S
34	1	3	20	J  T  F  E  Q	H	m	2	Correct	597	S
34	1	3	21	J  T  F  E  Q	H	r	2	Correct	610	S
34	1	3	22	J  T  F  E  Q	H	w	2	Correct	615	S
34	1	3	23	J  T  F  E  Q	H	b	2	Correct	763	S
34	1	3	24	J  T  F  E  Q	H	f	1	Correct	480	S
34	1	3	25	J  T  F  E  Q	H	a	2	Correct	581	S
34	1	4	1	H  U  N  F  M	H	d	2	Correct	767	S
34	1	4	2	H  U  N  F  M	H	e	2	Correct	995	S
34	1	4	3	H  U  N  F  M	H	b	2	Correct	559	S
34	1	4	4	H  U  N  F  M	H	b	2	Correct	924	S
34	1	4	5	H  U  N  F  M	H	a	2	Correct	648	S
34	1	4	6	H  U  N  F  M	H	f	1	Correct	597	S
34	1	4	7	H  U  N  F  M	H	g	2	Correct	506	S
34	1	4	8	H  U  N  F  M	H	f	1	Correct	534	S
34	1	4	9	H  U  N  F  M	H	n	2	Incorrect	610	S
34	1	4	10	H  U  N  F  M	H	a	2	Correct	735	S
34	1	4	11	H  U  N  F  M	H	k	2	Correct	652	S
34	1	4	12	H  U  N  F  M	H	d	2	Correct	536	S
34	1	4	13	H  U  N  F  M	H	f	1	Correct	644	S
34	1	4	14	H  U  N  F  M	H	y	2	Correct	568	S
34	1	4	15	H  U  N  F  M	H	y	2	Correct	773	S
34	1	4	16	H  U  N  F  M	H	n	1	Correct	713	S
34	1	4	17	H  U  N  F  M	H	a	2	Correct	605	S
34	1	4	18	H  U  N  F  M	H	n	1	Correct	489	S
34	1	4	19	H  U  N  F  M	H	e	2	Correct	726	S
34	1	4	20	H  U  N  F  M	H	b	1	Incorrect	579	S
34	1	4	21	H  U  N  F  M	H	u	1	Correct	919	S
34	1	4	22	H  U  N  F  M	H	j	2	Correct	948	S
34	1	4	23	H  U  N  F  M	H	w	2	Correct	617	S
34	1	4	24	H  U  N  F  M	H	f	1	Correct	701	S
34	1	4	25	H  U  N  F  M	H	n	1	Correct	977	S
34	1	5	1	E  T  G	M	d	2	Correct	821	S
34	1	5	2	E  T  G	M	a	2	Correct	761	S
34	1	5	3	E  T  G	M	g	1	Correct	654	S
34	1	5	4	E  T  G	M	h	2	Correct	691	S
34	1	5	5	E  T  G	M	g	1	Correct	679	S
34	1	5	6	E  T  G	M	g	1	Correct	612	S
34	1	5	7	E  T  G	M	g	1	Correct	600	S
34	1	5	8	E  T  G	M	b	2	Correct	669	S
34	1	5	9	E  T  G	M	g	1	Correct	489	S
34	1	5	10	E  T  G	M	h	2	Correct	989	S
34	1	5	11	E  T  G	M	k	2	Correct	609	S
34	1	5	12	E  T  G	M	f	2	Correct	749	S
34	1	5	13	E  T  G	M	m	2	Correct	578	S
34	1	5	14	E  T  G	M	e	1	Correct	598	S
34	1	5	15	E  T  G	M	y	2	Correct	467	S
34	1	5	16	E  T  G	M	h	2	Correct	687	S
34	1	5	17	E  T  G	M	e	1	Correct	555	S
34	1	5	18	E  T  G	M	b	2	Correct	760	S
34	1	5	19	E  T  G	M	j	2	Correct	637	S
34	1	5	20	E  T  G	M	g	1	Correct	777	S
34	1	5	21	E  T  G	M	t	1	Correct	677	S
34	1	5	22	E  T  G	M	y	2	Correct	577	S
34	1	5	23	E  T  G	M	w	2	Correct	773	S
34	1	5	24	E  T  G	M	g	1	Correct	626	S
34	1	5	25	E  T  G	M	d	2	Correct	455	S
34	1	6	1	G	L	g	1	Correct	578	S
34	1	6	2	G	L	k	2	Correct	566	S
34	1	6	3	G	L	q	2	Correct	610	S
34	1	6	4	G	L	y	2	Correct	534	S
34	1	6	5	G	L	g	1	Correct	650	S
34	1	6	6	G	L	y	2	Correct	455	S
34	1	6	7	G	L	a	2	Correct	556	S
34	1	6	8	G	L	b	2	Correct	544	S
34	1	6	9	G	L	f	2	Correct	445	S
34	1	6	10	G	L	h	2	Correct	505	S
34	1	6	11	G	L	g	1	Correct	446	S
34	1	6	12	G	L	b	2	Correct	490	S
34	1	6	13	G	L	h	2	Correct	519	S
34	1	6	14	G	L	w	2	Correct	436	S
34	1	6	15	G	L	g	1	Correct	512	S
34	1	6	16	G	L	g	1	Correct	629	S
34	1	6	17	G	L	n	2	Correct	553	S
34	1	6	18	G	L	h	2	Correct	614	S
34	1	6	19	G	L	g	1	Correct	507	S
34	1	6	20	G	L	j	2	Correct	383	S
34	1	6	21	G	L	b	2	Correct	620	S
34	1	6	22	G	L	n	2	Correct	817	S
34	1	6	23	G	L	k	2	Correct	501	S
34	1	6	24	G	L	t	2	Correct	570	S
34	1	6	25	G	L	y	2	Correct	422	S
34	2	1	1	J  F  M  D  N	H	m	0	Miss	0	A
34	2	1	2	J  F  M  D  N	H	w	2	Correct	594	A
34	2	1	3	J  F  M  D  N	H	j	1	Correct	615	A
34	2	1	4	J  F  M  D  N	H	n	1	Correct	851	A
34	2	1	5	J  F  M  D  N	H	f	0	Miss	0	A
34	2	1	6	J  F  M  D  N	H	w	2	Correct	605	A
34	2	1	7	J  F  M  D  N	H	r	2	Correct	633	A
34	2	1	8	J  F  M  D  N	H	j	1	Correct	406	A
34	2	1	9	J  F  M  D  N	H	h	2	Correct	459	A
34	2	1	10	J  F  M  D  N	H	e	2	Correct	807	A
34	2	1	11	J  F  M  D  N	H	r	0	Miss	0	A
34	2	1	12	J  F  M  D  N	H	r	2	Correct	569	A
34	2	1	13	J  F  M  D  N	H	f	1	Correct	605	A
34	2	1	14	J  F  M  D  N	H	q	2	Correct	618	A
34	2	1	15	J  F  M  D  N	H	h	2	Correct	575	A
34	2	1	16	J  F  M  D  N	H	j	1	Correct	643	A
34	2	1	17	J  F  M  D  N	H	t	2	Correct	943	A
34	2	1	18	J  F  M  D  N	H	y	2	Correct	596	A
34	2	1	19	J  F  M  D  N	H	a	2	Correct	664	A
34	2	1	20	J  F  M  D  N	H	w	2	Correct	469	A
34	2	1	21	J  F  M  D  N	H	n	1	Correct	578	A
34	2	1	22	J  F  M  D  N	H	d	2	Incorrect	470	A
34	2	1	23	J  F  M  D  N	H	q	2	Correct	618	A
34	2	1	24	J  F  M  D  N	H	d	1	Correct	767	A
34	2	1	25	J  F  M  D  N	H	d	1	Correct	476	A
34	2	2	1	R  M  N  T  U	H	r	1	Correct	518	A
34	2	2	2	R  M  N  T  U	H	d	2	Correct	594	A
34	2	2	3	R  M  N  T  U	H	d	2	Correct	647	A
34	2	2	4	R  M  N  T  U	H	j	2	Correct	516	A
34	2	2	5	R  M  N  T  U	H	n	1	Correct	536	A
34	2	2	6	R  M  N  T  U	H	e	2	Correct	533	A
34	2	2	7	R  M  N  T  U	H	r	1	Correct	521	A
34	2	2	8	R  M  N  T  U	H	r	1	Correct	477	A
34	2	2	9	R  M  N  T  U	H	j	2	Correct	481	A
34	2	2	10	R  M  N  T  U	H	f	2	Correct	941	A
34	2	2	11	R  M  N  T  U	H	e	2	Correct	738	A
34	2	2	12	R  M  N  T  U	H	r	1	Correct	471	A
34	2	2	13	R  M  N  T  U	H	y	2	Correct	515	A
34	2	2	14	R  M  N  T  U	H	h	2	Correct	512	A
34	2	2	15	R  M  N  T  U	H	w	2	Correct	684	A
34	2	2	16	R  M  N  T  U	H	t	1	Correct	649	A
34	2	2	17	R  M  N  T  U	H	n	2	Incorrect	645	A
34	2	2	18	R  M  N  T  U	H	b	2	Correct	674	A
34	2	2	19	R  M  N  T  U	H	t	1	Correct	638	A
34	2	2	20	R  M  N  T  U	H	m	1	Correct	403	A
34	2	2	21	R  M  N  T  U	H	g	2	Correct	704	A
34	2	2	22	R  M  N  T  U	H	m	1	Correct	428	A
34	2	2	23	R  M  N  T  U	H	e	2	Correct	537	A
34	2	2	24	R  M  N  T  U	H	b	2	Correct	622	A
34	2	2	25	R  M  N  T  U	H	y	2	Correct	842	A
34	2	3	1	A  U  N	M	r	2	Correct	573	A
34	2	3	2	A  U  N	M	b	2	Correct	490	A
34	2	3	3	A  U  N	M	u	1	Correct	534	A
34	2	3	4	A  U  N	M	h	2	Correct	539	A
34	2	3	5	A  U  N	M	w	2	Correct	488	A
34	2	3	6	A  U  N	M	t	2	Correct	691	A
34	2	3	7	A  U  N	M	d	2	Correct	560	A
34	2	3	8	A  U  N	M	n	1	Correct	581	A
34	2	3	9	A  U  N	M	t	2	Correct	481	A
34	2	3	10	A  U  N	M	n	1	Correct	557	A
34	2	3	11	A  U  N	M	y	2	Correct	442	A
34	2	3	12	A  U  N	M	m	2	Correct	575	A
34	2	3	13	A  U  N	M	q	2	Correct	595	A
34	2	3	14	A  U  N	M	e	2	Correct	632	A
34	2	3	15	A  U  N	M	y	2	Correct	533	A
34	2	3	16	A  U  N	M	r	2	Correct	537	A
34	2	3	17	A  U  N	M	u	1	Correct	390	A
34	2	3	18	A  U  N	M	w	2	Correct	546	A
34	2	3	19	A  U  N	M	w	2	Correct	446	A
34	2	3	20	A  U  N	M	a	1	Correct	587	A
34	2	3	21	A  U  N	M	f	2	Correct	408	A
34	2	3	22	A  U  N	M	q	2	Correct	572	A
34	2	3	23	A  U  N	M	t	2	Correct	912	A
34	2	3	24	A  U  N	M	f	2	Correct	725	A
34	2	3	25	A  U  N	M	u	1	Correct	474	A
34	2	4	1	E	L	a	2	Correct	652	A
34	2	4	2	E	L	r	2	Correct	424	A
34	2	4	3	E	L	t	2	Correct	405	A
34	2	4	4	E	L	e	1	Correct	410	A
34	2	4	5	E	L	f	2	Correct	366	A
34	2	4	6	E	L	e	1	Correct	490	A
34	2	4	7	E	L	e	1	Correct	486	A
34	2	4	8	E	L	k	2	Correct	363	A
34	2	4	9	E	L	e	1	Correct	439	A
34	2	4	10	E	L	e	1	Correct	484	A
34	2	4	11	E	L	e	1	Correct	417	A
34	2	4	12	E	L	w	2	Correct	389	A
34	2	4	13	E	L	e	1	Correct	450	A
34	2	4	14	E	L	e	1	Correct	391	A
34	2	4	15	E	L	e	1	Correct	395	A
34	2	4	16	E	L	e	1	Correct	464	A
34	2	4	17	E	L	f	2	Correct	437	A
34	2	4	18	E	L	e	1	Correct	377	A
34	2	4	19	E	L	e	1	Correct	382	A
34	2	4	20	E	L	n	2	Correct	434	A
34	2	4	21	E	L	d	2	Correct	527	A
34	2	4	22	E	L	a	2	Correct	548	A
34	2	4	23	E	L	r	2	Correct	496	A
34	2	4	24	E	L	y	2	Correct	404	A
34	2	4	25	E	L	b	2	Correct	504	A
34	2	5	1	T  F  U	M	h	2	Correct	468	A
34	2	5	2	T  F  U	M	t	1	Correct	456	A
34	2	5	3	T  F  U	M	m	2	Correct	476	A
34	2	5	4	T  F  U	M	t	2	Incorrect	657	A
34	2	5	5	T  F  U	M	u	1	Correct	493	A
34	2	5	6	T  F  U	M	g	2	Correct	634	A
34	2	5	7	T  F  U	M	g	2	Correct	518	A
34	2	5	8	T  F  U	M	u	1	Correct	539	A
34	2	5	9	T  F  U	M	m	2	Correct	463	A
34	2	5	10	T  F  U	M	t	1	Correct	387	A
34	2	5	11	T  F  U	M	f	1	Correct	744	A
34	2	5	12	T  F  U	M	w	2	Correct	501	A
34	2	5	13	T  F  U	M	f	1	Correct	401	A
34	2	5	14	T  F  U	M	m	2	Correct	558	A
34	2	5	15	T  F  U	M	q	2	Correct	619	A
34	2	5	16	T  F  U	M	q	2	Correct	471	A
34	2	5	17	T  F  U	M	t	1	Correct	500	A
34	2	5	18	T  F  U	M	t	1	Correct	529	A
34	2	5	19	T  F  U	M	m	2	Correct	573	A
34	2	5	20	T  F  U	M	f	1	Correct	409	A
34	2	5	21	T  F  U	M	f	1	Correct	446	A
34	2	5	22	T  F  U	M	r	2	Correct	698	A
34	2	5	23	T  F  U	M	u	1	Correct	406	A
34	2	5	24	T  F  U	M	d	2	Correct	627	A
34	2	5	25	T  F  U	M	u	1	Correct	496	A
34	2	6	1	T	L	h	2	Correct	555	A
34	2	6	2	T	L	y	2	Correct	496	A
34	2	6	3	T	L	t	1	Correct	484	A
34	2	6	4	T	L	t	1	Correct	465	A
34	2	6	5	T	L	t	1	Correct	414	A
34	2	6	6	T	L	b	2	Correct	426	A
34	2	6	7	T	L	t	1	Correct	374	A
34	2	6	8	T	L	t	1	Correct	363	A
34	2	6	9	T	L	t	1	Correct	335	A
34	2	6	10	T	L	e	2	Correct	468	A
34	2	6	11	T	L	t	1	Correct	361	A
34	2	6	12	T	L	j	2	Correct	597	A
34	2	6	13	T	L	q	2	Correct	657	A
34	2	6	14	T	L	t	1	Correct	478	A
34	2	6	15	T	L	y	2	Correct	467	A
34	2	6	16	T	L	m	2	Correct	431	A
34	2	6	17	T	L	y	2	Correct	508	A
34	2	6	18	T	L	t	1	Correct	497	A
34	2	6	19	T	L	q	2	Correct	301	A
34	2	6	20	T	L	t	1	Correct	385	A
34	2	6	21	T	L	y	2	Correct	478	A
34	2	6	22	T	L	e	2	Correct	458	A
34	2	6	23	T	L	h	1	Incorrect	375	A
34	2	6	24	T	L	a	2	Correct	611	A
34	2	6	25	T	L	t	1	Correct	455	A
4	1	1	1	E	L	j	0	Miss	0	S
4	1	1	2	E	L	e	0	Miss	0	S
4	1	1	3	E	L	n	0	Miss	0	S
4	1	1	4	E	L	m	0	Miss	0	S
4	1	1	5	E	L	e	1	Correct	747	S
4	1	1	6	E	L	h	2	Correct	633	S
4	1	1	7	E	L	k	2	Correct	710	S
4	1	1	8	E	L	w	2	Correct	416	S
4	1	1	9	E	L	u	2	Correct	365	S
4	1	1	10	E	L	t	2	Correct	409	S
4	1	1	11	E	L	f	2	Correct	362	S
4	1	1	12	E	L	e	1	Correct	552	S
4	1	1	13	E	L	e	1	Correct	381	S
4	1	1	14	E	L	a	2	Correct	353	S
4	1	1	15	E	L	d	2	Correct	812	S
4	1	1	16	E	L	k	1	Incorrect	416	S
4	1	1	17	E	L	h	2	Correct	461	S
4	1	1	18	E	L	e	1	Correct	521	S
4	1	1	19	E	L	n	2	Correct	553	S
4	1	1	20	E	L	d	2	Correct	467	S
4	1	1	21	E	L	e	1	Correct	478	S
4	1	1	22	E	L	k	2	Correct	443	S
4	1	1	23	E	L	y	2	Correct	384	S
4	1	1	24	E	L	e	1	Correct	400	S
4	1	1	25	E	L	r	2	Correct	444	S
4	1	2	1	R  B  Y	M	q	2	Correct	593	S
4	1	2	2	R  B  Y	M	h	2	Correct	478	S
4	1	2	3	R  B  Y	M	r	1	Correct	578	S
4	1	2	4	R  B  Y	M	b	1	Correct	396	S
4	1	2	5	R  B  Y	M	h	2	Correct	373	S
4	1	2	6	R  B  Y	M	b	1	Correct	658	S
4	1	2	7	R  B  Y	M	g	2	Correct	556	S
4	1	2	8	R  B  Y	M	u	2	Correct	385	S
4	1	2	9	R  B  Y	M	g	2	Correct	811	S
4	1	2	10	R  B  Y	M	r	2	Incorrect	416	S
4	1	2	11	R  B  Y	M	r	1	Correct	426	S
4	1	2	12	R  B  Y	M	b	1	Correct	391	S
4	1	2	13	R  B  Y	M	t	2	Correct	424	S
4	1	2	14	R  B  Y	M	b	1	Correct	500	S
4	1	2	15	R  B  Y	M	t	2	Correct	509	S
4	1	2	16	R  B  Y	M	b	1	Correct	386	S
4	1	2	17	R  B  Y	M	m	2	Correct	417	S
4	1	2	18	R  B  Y	M	a	2	Correct	731	S
4	1	2	19	R  B  Y	M	j	2	Correct	504	S
4	1	2	20	R  B  Y	M	y	2	Incorrect	368	S
4	1	2	21	R  B  Y	M	r	1	Correct	557	S
4	1	2	22	R  B  Y	M	u	2	Correct	533	S
4	1	2	23	R  B  Y	M	b	1	Correct	476	S
4	1	2	24	R  B  Y	M	r	1	Correct	458	S
4	1	2	25	R  B  Y	M	b	1	Correct	513	S
4	1	3	1	G  Y  U	M	r	2	Correct	689	S
4	1	3	2	G  Y  U	M	e	2	Correct	474	S
4	1	3	3	G  Y  U	M	j	2	Correct	608	S
4	1	3	4	G  Y  U	M	e	2	Correct	461	S
4	1	3	5	G  Y  U	M	y	1	Correct	593	S
4	1	3	6	G  Y  U	M	e	2	Correct	536	S
4	1	3	7	G  Y  U	M	h	2	Correct	608	S
4	1	3	8	G  Y  U	M	n	2	Correct	493	S
4	1	3	9	G  Y  U	M	g	1	Correct	593	S
4	1	3	10	G  Y  U	M	t	2	Correct	412	S
4	1	3	11	G  Y  U	M	y	1	Correct	444	S
4	1	3	12	G  Y  U	M	r	2	Correct	392	S
4	1	3	13	G  Y  U	M	y	1	Correct	435	S
4	1	3	14	G  Y  U	M	q	2	Correct	548	S
4	1	3	15	G  Y  U	M	g	1	Correct	416	S
4	1	3	16	G  Y  U	M	g	1	Correct	404	S
4	1	3	17	G  Y  U	M	m	2	Correct	537	S
4	1	3	18	G  Y  U	M	r	0	Miss	0	S
4	1	3	19	G  Y  U	M	d	1	Incorrect	534	S
4	1	3	20	G  Y  U	M	j	2	Correct	543	S
4	1	3	21	G  Y  U	M	t	2	Correct	515	S
4	1	3	22	G  Y  U	M	n	2	Correct	395	S
4	1	3	23	G  Y  U	M	k	2	Correct	461	S
4	1	3	24	G  Y  U	M	m	2	Correct	404	S
4	1	3	25	G  Y  U	M	d	2	Correct	486	S
4	1	4	1	R  A  Q  D  T	H	t	1	Correct	483	S
4	1	4	2	R  A  Q  D  T	H	d	2	Incorrect	560	S
4	1	4	3	R  A  Q  D  T	H	r	1	Correct	554	S
4	1	4	4	R  A  Q  D  T	H	y	2	Incorrect	716	S
4	1	4	5	R  A  Q  D  T	H	w	2	Incorrect	562	S
4	1	4	6	R  A  Q  D  T	H	w	2	Incorrect	403	S
4	1	4	7	R  A  Q  D  T	H	w	2	Incorrect	385	S
4	1	4	8	R  A  Q  D  T	H	d	2	Incorrect	811	S
4	1	4	9	R  A  Q  D  T	H	d	1	Correct	460	S
4	1	4	10	R  A  Q  D  T	H	w	2	Incorrect	684	S
4	1	4	11	R  A  Q  D  T	H	n	2	Incorrect	457	S
4	1	4	12	R  A  Q  D  T	H	b	2	Incorrect	546	S
4	1	4	13	R  A  Q  D  T	H	f	2	Incorrect	450	S
4	1	4	14	R  A  Q  D  T	H	m	2	Incorrect	392	S
4	1	4	15	R  A  Q  D  T	H	y	2	Incorrect	491	S
4	1	4	16	R  A  Q  D  T	H	a	1	Correct	626	S
4	1	4	17	R  A  Q  D  T	H	u	1	Correct	995	S
4	1	4	18	R  A  Q  D  T	H	w	2	Incorrect	509	S
4	1	4	19	R  A  Q  D  T	H	y	2	Incorrect	755	S
4	1	4	20	R  A  Q  D  T	H	t	1	Correct	552	S
4	1	4	21	R  A  Q  D  T	H	u	2	Incorrect	797	S
4	1	4	22	R  A  Q  D  T	H	g	2	Incorrect	893	S
4	1	4	23	R  A  Q  D  T	H	d	1	Correct	744	S
4	1	4	24	R  A  Q  D  T	H	k	2	Incorrect	530	S
4	1	4	25	R  A  Q  D  T	H	b	2	Incorrect	651	S
4	1	5	1	H  B  E  U  A	H	a	1	Correct	766	S
4	1	5	2	H  B  E  U  A	H	t	2	Incorrect	584	S
4	1	5	3	H  B  E  U  A	H	a	1	Correct	505	S
4	1	5	4	H  B  E  U  A	H	j	2	Incorrect	458	S
4	1	5	5	H  B  E  U  A	H	k	2	Incorrect	440	S
4	1	5	6	H  B  E  U  A	H	k	2	Incorrect	552	S
4	1	5	7	H  B  E  U  A	H	m	2	Incorrect	612	S
4	1	5	8	H  B  E  U  A	H	u	1	Correct	486	S
4	1	5	9	H  B  E  U  A	H	j	2	Incorrect	496	S
4	1	5	10	H  B  E  U  A	H	e	1	Correct	438	S
4	1	5	11	H  B  E  U  A	H	y	2	Incorrect	336	S
4	1	5	12	H  B  E  U  A	H	y	2	Incorrect	491	S
4	1	5	13	H  B  E  U  A	H	t	2	Incorrect	412	S
4	1	5	14	H  B  E  U  A	H	j	2	Incorrect	421	S
4	1	5	15	H  B  E  U  A	H	j	2	Incorrect	893	S
4	1	5	16	H  B  E  U  A	H	u	1	Correct	554	S
4	1	5	17	H  B  E  U  A	H	b	2	Incorrect	350	S
4	1	5	18	H  B  E  U  A	H	b	1	Correct	349	S
4	1	5	19	H  B  E  U  A	H	h	2	Incorrect	673	S
4	1	5	20	H  B  E  U  A	H	b	1	Correct	694	S
4	1	5	21	H  B  E  U  A	H	u	1	Correct	530	S
4	1	5	22	H  B  E  U  A	H	e	2	Incorrect	529	S
4	1	5	23	H  B  E  U  A	H	u	1	Correct	617	S
4	1	5	24	H  B  E  U  A	H	n	2	Incorrect	514	S
4	1	5	25	H  B  E  U  A	H	r	2	Incorrect	467	S
4	1	6	1	W	L	w	1	Correct	582	S
4	1	6	2	W	L	b	2	Correct	356	S
4	1	6	3	W	L	m	2	Correct	355	S
4	1	6	4	W	L	e	2	Correct	330	S
4	1	6	5	W	L	r	2	Correct	340	S
4	1	6	6	W	L	r	2	Correct	327	S
4	1	6	7	W	L	h	2	Correct	359	S
4	1	6	8	W	L	e	2	Correct	297	S
4	1	6	9	W	L	h	2	Correct	272	S
4	1	6	10	W	L	k	2	Correct	327	S
4	1	6	11	W	L	w	1	Correct	529	S
4	1	6	12	W	L	d	2	Correct	370	S
4	1	6	13	W	L	n	2	Correct	402	S
4	1	6	14	W	L	q	2	Correct	389	S
4	1	6	15	W	L	b	2	Correct	388	S
4	1	6	16	W	L	q	2	Correct	397	S
4	1	6	17	W	L	d	2	Correct	485	S
4	1	6	18	W	L	w	1	Correct	462	S
4	1	6	19	W	L	n	2	Correct	348	S
4	1	6	20	W	L	w	1	Correct	408	S
4	1	6	21	W	L	r	2	Correct	395	S
4	1	6	22	W	L	w	1	Correct	383	S
4	1	6	23	W	L	u	2	Correct	392	S
4	1	6	24	W	L	w	1	Correct	381	S
4	1	6	25	W	L	w	1	Correct	441	S
4	2	1	1	K  R  W	M	r	1	Correct	769	A
4	2	1	2	K  R  W	M	k	1	Correct	590	A
4	2	1	3	K  R  W	M	d	2	Correct	490	A
4	2	1	4	K  R  W	M	r	1	Correct	566	A
4	2	1	5	K  R  W	M	b	2	Correct	587	A
4	2	1	6	K  R  W	M	u	2	Correct	935	A
4	2	1	7	K  R  W	M	e	2	Correct	636	A
4	2	1	8	K  R  W	M	k	1	Correct	569	A
4	2	1	9	K  R  W	M	d	2	Correct	397	A
4	2	1	10	K  R  W	M	h	2	Correct	634	A
4	2	1	11	K  R  W	M	y	2	Correct	535	A
4	2	1	12	K  R  W	M	a	2	Correct	347	A
4	2	1	13	K  R  W	M	t	2	Correct	695	A
4	2	1	14	K  R  W	M	b	2	Correct	499	A
4	2	1	15	K  R  W	M	r	1	Correct	568	A
4	2	1	16	K  R  W	M	r	2	Incorrect	380	A
4	2	1	17	K  R  W	M	a	2	Correct	664	A
4	2	1	18	K  R  W	M	j	2	Correct	517	A
4	2	1	19	K  R  W	M	j	2	Correct	402	A
4	2	1	20	K  R  W	M	u	1	Incorrect	614	A
4	2	1	21	K  R  W	M	k	1	Correct	371	A
4	2	1	22	K  R  W	M	y	2	Correct	408	A
4	2	1	23	K  R  W	M	g	2	Correct	428	A
4	2	1	24	K  R  W	M	w	2	Incorrect	497	A
4	2	1	25	K  R  W	M	q	2	Correct	510	A
4	2	2	1	M  B  H  G  W	H	d	2	Incorrect	569	A
4	2	2	2	M  B  H  G  W	H	t	2	Incorrect	550	A
4	2	2	3	M  B  H  G  W	H	b	1	Correct	666	A
4	2	2	4	M  B  H  G  W	H	y	2	Incorrect	462	A
4	2	2	5	M  B  H  G  W	H	w	1	Correct	658	A
4	2	2	6	M  B  H  G  W	H	e	2	Incorrect	503	A
4	2	2	7	M  B  H  G  W	H	h	1	Correct	595	A
4	2	2	8	M  B  H  G  W	H	k	2	Incorrect	512	A
4	2	2	9	M  B  H  G  W	H	y	2	Incorrect	429	A
4	2	2	10	M  B  H  G  W	H	h	1	Correct	585	A
4	2	2	11	M  B  H  G  W	H	w	1	Correct	542	A
4	2	2	12	M  B  H  G  W	H	w	1	Correct	491	A
4	2	2	13	M  B  H  G  W	H	d	2	Incorrect	775	A
4	2	2	14	M  B  H  G  W	H	h	1	Correct	508	A
4	2	2	15	M  B  H  G  W	H	y	2	Incorrect	472	A
4	2	2	16	M  B  H  G  W	H	y	2	Incorrect	588	A
4	2	2	17	M  B  H  G  W	H	h	1	Correct	569	A
4	2	2	18	M  B  H  G  W	H	k	2	Incorrect	589	A
4	2	2	19	M  B  H  G  W	H	j	2	Incorrect	498	A
4	2	2	20	M  B  H  G  W	H	t	2	Incorrect	502	A
4	2	2	21	M  B  H  G  W	H	w	1	Correct	547	A
4	2	2	22	M  B  H  G  W	H	e	2	Incorrect	504	A
4	2	2	23	M  B  H  G  W	H	y	2	Incorrect	604	A
4	2	2	24	M  B  H  G  W	H	b	2	Incorrect	449	A
4	2	2	25	M  B  H  G  W	H	a	0	Miss	0	A
4	2	3	1	J	L	j	1	Correct	401	A
4	2	3	2	J	L	y	2	Correct	486	A
4	2	3	3	J	L	u	2	Correct	466	A
4	2	3	4	J	L	q	2	Correct	454	A
4	2	3	5	J	L	j	1	Correct	563	A
4	2	3	6	J	L	y	2	Correct	400	A
4	2	3	7	J	L	w	2	Correct	396	A
4	2	3	8	J	L	j	1	Correct	425	A
4	2	3	9	J	L	d	2	Correct	349	A
4	2	3	10	J	L	w	2	Correct	361	A
4	2	3	11	J	L	j	1	Correct	486	A
4	2	3	12	J	L	q	2	Correct	482	A
4	2	3	13	J	L	b	2	Correct	822	A
4	2	3	14	J	L	j	1	Correct	475	A
4	2	3	15	J	L	f	2	Correct	415	A
4	2	3	16	J	L	m	2	Correct	443	A
4	2	3	17	J	L	q	2	Correct	375	A
4	2	3	18	J	L	j	1	Correct	428	A
4	2	3	19	J	L	h	2	Correct	344	A
4	2	3	20	J	L	j	1	Correct	365	A
4	2	3	21	J	L	j	1	Correct	466	A
4	2	3	22	J	L	j	1	Correct	342	A
4	2	3	23	J	L	d	2	Correct	395	A
4	2	3	24	J	L	j	1	Correct	367	A
4	2	3	25	J	L	d	2	Correct	572	A
4	2	4	1	H  A  R  M  E	H	n	2	Incorrect	526	A
4	2	4	2	H  A  R  M  E	H	k	2	Incorrect	691	A
4	2	4	3	H  A  R  M  E	H	t	2	Incorrect	584	A
4	2	4	4	H  A  R  M  E	H	u	2	Incorrect	484	A
4	2	4	5	H  A  R  M  E	H	r	1	Correct	553	A
4	2	4	6	H  A  R  M  E	H	d	2	Incorrect	453	A
4	2	4	7	H  A  R  M  E	H	h	1	Correct	490	A
4	2	4	8	H  A  R  M  E	H	m	2	Incorrect	613	A
4	2	4	9	H  A  R  M  E	H	d	2	Incorrect	442	A
4	2	4	10	H  A  R  M  E	H	y	2	Incorrect	583	A
4	2	4	11	H  A  R  M  E	H	y	2	Incorrect	491	A
4	2	4	12	H  A  R  M  E	H	y	2	Incorrect	455	A
4	2	4	13	H  A  R  M  E	H	b	1	Correct	580	A
4	2	4	14	H  A  R  M  E	H	g	2	Incorrect	761	A
4	2	4	15	H  A  R  M  E	H	k	2	Incorrect	669	A
4	2	4	16	H  A  R  M  E	H	h	1	Correct	610	A
4	2	4	17	H  A  R  M  E	H	a	1	Correct	399	A
4	2	4	18	H  A  R  M  E	H	e	2	Incorrect	547	A
4	2	4	19	H  A  R  M  E	H	d	2	Incorrect	464	A
4	2	4	20	H  A  R  M  E	H	w	2	Incorrect	613	A
4	2	4	21	H  A  R  M  E	H	e	2	Incorrect	593	A
4	2	4	22	H  A  R  M  E	H	b	2	Incorrect	581	A
4	2	4	23	H  A  R  M  E	H	r	1	Correct	505	A
4	2	4	24	H  A  R  M  E	H	f	2	Incorrect	485	A
4	2	4	25	H  A  R  M  E	H	f	2	Incorrect	514	A
4	2	5	1	Q	L	q	1	Correct	589	A
